customer_tweet_id,customer_message,support_response,training_intent
2774591,@SpotifyCares Why is @57554’s version of “Can We Still Be Friends” not available on @115888?,"@775428 Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /AU",content_library
456859,@115888 your payment system in Mexico hasn’t worked for days. Is this an invitation to move to Apple Music?,@223453 Hi! We've just sent a DM your way. We'll carry on helping out there /AR,billing_payment
586359,"@118266 kak, kok tiba2 ada yang nyetel lagu pas saya lagi nyetel lagu juga.. padahal saya cuma sign in di satu device saja","@258465 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /DV",playback_issue
1736436,"@SpotifyCares Did you really revert the new #android design? I liked it, very cleaned up... What a pity D:","@524232 Hey there! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /RV",feature_feedback
1339991,Do I need to reconnect to shazam every time I shazam a new song because they don't appear in the spotify shazam playlist😫 @SpotifyCares,"@386661 Hey, that doesn't sound right! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /JP",app_technical_issue
970682,"@SpotifyCares hey my app just updated and lots of my music is now listed as ""not available"" when I try to play it.",@350327 Hi Matt! Help's here. Can you let us know which devices this is happening with? We'll be waiting for your reply /MG,content_library
1810864,"@3493 add our single ""Just One Night "" featuring @46242 to one of your playlists??????🙊💋",@544058 Our Curation team are independent so there's no formal submission process. Check out to help you gain visibility /SU,feature_feedback
2246161,@SpotifyCares What name am I supposed to give other people then so they can find me?,"@654635 No worries! In this case, other users can find you with the name you chose for the account. Let us know if you have any other questions /BH",account_access
187630,"@SpotifyCares tried in chrome incognito and edge, still playing the same incorrect songs, dont have another device to try",@160032 Can you check if clearing your cache helps? Can you also try logging out > restarting your device > logging back in? /PL,playback_issue
387325,@SpotifyCares Hasn’t done it in a week or two,"@158590 Hmm. Just to check, does reinstalling the app help at all? /RC",app_technical_issue
2951500,"@SpotifyCares Thanks - it came back, thank God! :-) Maybe I didn't wait long enough for refresh.",@815010 Great! Let us know if there's anything else we can help you with /JP,app_technical_issue
2792168,@117153 help! Cant reset password !,"@779255 Hi Zeb. Help's arrived! Could you send us your email address via DM? Also, if you've received any error messages while trying to reset your password, a screenshot of it would be really helpful. We'll see what's going on /KA",account_access
1707319,@SpotifyCares How do I remove my full name from my spotify profile? Previous solutions in don't seem to work anymore,@188371 Hi Levi! Could you send us a DM with your account's email address? We'll see what we can suggest /NJ,account_access
708990,@SpotifyCares Hey Guys i am having troubles making a group playlist with my friends and the web pages dont seem to help... plz send halp ty,@289516 Hi Aaron! Help's here. Can you let us know what's happening exactly? Sending us a screenshot would be great /MU,app_technical_issue
2065773,"@SpotifyCares Hey there, it’s been another month. Please DM me a phone number so I can alert a real person to this","@610895 We don't have phone support yet, but not to worry, we've given the right folks another nudge on this. Thanks for bearing with us /MT",other_unclear
499261,"@SpotifyCares hey, I pay for spotify premium and every other week, sometimes twice a week all my music undownloads.","@181409 Hey there, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /CG",download_offline
699505,@SpotifyCares And it's kinda bothering me because I already signed up for premium a week ago. :(,"@286868 Hey Mariel, help's here! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB",premium_subscription
1162260,@SpotifyCares Is this just a bot that replies automatically? lame,"@393456 Nope! We're real people over here. Just give us a shout if you ever need anything, we'll come running 🏃 /TB",other_unclear
2734616,@SpotifyCares when are you going to launch in India?,"@766426 Hey Abhi! We still don't have any updates on this yet. Thank you for your patience, we'll keep you updated. If you ever need anything else, just shout and we'll come running 🏃 /JX",other_unclear
2507895,"@SpotifyCares I have premium account and log in via Facebook. I get the message someone else is using my spotify, when I am on Sonos.","@714997 Hey! Can you DM us your account's email address, along with a screenshot of what you're seeing on your end? We'll take a look backstage /MC",account_access
954365,"@SpotifyCares I received one canned response, but I’m still waiting for a resolution",@346452 Hey! We've just sent a DM your way. Let's carry on chatting there /JU,other_unclear
1789318,"@115888 I can't play anything by Lorde, wtf m8? legal bs or a glitch?","@537493 Hey there! Are you getting any specific error messages? If so, can you send us a screenshot of it? /FR",content_library
34755,@SpotifyCares Thank you! :),"@123541 No worries. If there's anything else, just give us a shout. Have a... 🙂 /AY",other_unclear
507441,@SpotifyCares I also can’t add my wife (are you gonna tell me she doesn’t live here either?) because when I send an email to her Hotmail account she never receives it (it’s not in Spam).,"@230363 That's not cool. Could you send us a DM with your account's email address, along with the ones linked to your family members? We'll take a look backstage /QI",family_plan
1121935,@SpotifyCares Spotify tries to come across as something for people who like music. I guess you can't like it TOO much right?,@384631 2: We'd suggest adding your vote to this idea here: We'll be sure to pass your feedback on to the right folks /CH,feature_feedback
820748,@SpotifyCares When the software updates it works for a day or so then just reverts back. Just logged in and out and it didn’t help,@315494 Got it. Best thing to try here is a quick reinstall. Just follow the steps at Keep us posted /NS,app_technical_issue
399535,@SpotifyCares why does my music stop when I open twitter or scroll down to a video? Never happened before,@210455 Hey! We've just sent a DM your way. Let's carry on chatting there /ME,playback_issue
1776744,@SpotifyCares I have no clue I just played my song and as soon as it finished it wouldn’t go to ththe next song and the playlist just ended,"@533905 Got it. Does logging out, restarting your device, and logging back in help at all? Let us know how that goes /TF",playback_issue
1203987,@SpotifyCares I can't access my account because it seems to have vanished entirely. How can I contact spotify for help besides twitter?,"@402830 Hey Vincent! We can help via Twitter, but you can reach out to our Email team at /FR",account_access
452108,"@SpotifyCares i'm unable to create an account with FB or email, and when i try to concat customer support online, it wants me to logon first. I tried to reset logins in case i already had an acct, but that's not working either...",@222239 Hey Kimberly! That's not cool. Could you send us a DM with the email address you've tried to use to sign up for an account? We'll take a look backstage /QI,account_access
2030403,"Hi there @115888 I don't mind the ads, but if I change to premium will you stop giving me those annoying suggestions? You just never get one right. Cheers!","@600409 Hi! We appreciate your feedback. Rest assured, you won't get any suggested tracks when you're on Premium. Hope this info helps /GK",premium_subscription
1980042,"@SpotifyCares Through each track, then says track not available. No sound even on your suggested tracks. :(","@182222 Thanks for the info. Can you DM us your account's email address or username? Also, can you let us know the Spotify version you're using? /ME",playback_issue
2545907,@115888 when will there be an update for iPhone X #iPhoneX,"@723630 Hey there! We're afraid we don't have any info on this right now, but we’re working on it as we speak. Stay tuned /RE",feature_feedback
2551349,@115888 it’s almost 2018. When will you “allow” an Apple Watch app? Its like you WANT us to quit and go to Apple Music. Pls get with it.,@724802 Hey there! Check out the official idea and add your vote to let our devs know it's something you'd like to see: /CG,feature_feedback
344187,@SpotifyCares you guys are gods. New Galneryus and you added Maximum the Hormone. A thousand thank yous,"@197858 Hey, you're welcome! Let us know if you need anything else. Happy listening 🎧 /RK",other_unclear
1847246,@115888 problem on iPhone! New iOS update won’t allow me to use the app. Says spotify need to update the app. Pls sort..can’t go without.👍🏾,"@553257 Hi, help's arrived! Can you let us know your phone's iOS and Spotify versions? Also, can you send us a screenshot of the error message? /DV",app_technical_issue
1601195,"@SpotifyCares Much appreciated. I got Spotify to discover new music, & without Radio it just not very easy to do that.","@491563 We understand, and we're passing on all feedback about this. Thanks for sharing your thoughts /NQ",feature_feedback
1991745,@115888 @117168 @SpotifyCares,@589460 Hey Daniel! Can you DM us yours and your wife's accounts' email addresses or usernames? We'll take a look /NS,family_plan
1683024,".@SpotifyCares, listen, please stop starting playlists from the first song when I select a specific song, k? thx.","@329937 Hey Corduroy, help's here! Does logging out > restarting the device > logging back in help? Keep us posted /TY",playback_issue
2862758,@SpotifyCares I played it from my computer and when it pops up on my phone to play it on my phone that’s the message I get,@564087 Can you DM us your username or email address so we can take a closer look? /JU,playback_issue
2047597,@SpotifyCares Yes thanks clearing that up,"@605547 You're welcome! If you need anything else, just give us a shout 🙂 /WW",other_unclear
1626600,@SpotifyCares having problems logging into my account and when I try to reset the password it doesn't let me?,"@498069 Hi Humza, help's here! Can you DM us your account's email address? We'll check under the hood /NY",account_access
2154936,"@SpotifyCares according to this community post there is a solution and that is to change the web player settings. However those settings arent present in any windows based browser I have used so far and I dont think I should have to use an UA exploit to fix this,","@633115 Looks like that solution was for the old web player. Don't worry, our devs are monitoring all feedback posted in our Community /NS",app_technical_issue
2871159,@SpotifyCares Android version 6.0,"@797227 Got it! Is this happening on 3G/4G, WiFi, or both? Does restarting your phone make any difference? /KB",app_technical_issue
2202401,@115888 why is your web player refusing to actually change songs that's like the second most important function of a music player,"@644030 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? /PB",playback_issue
265571,"@SpotifyCares Both, happens when I'm on data, on different wifis on the phone, with downloaded and not downloaded songs, and different pcs",@179263 We appreciate the heads-up. Can you DM us your account's email address? We'll take a look backstage /MT,app_technical_issue
2792124,Uh woke up with @115888 erasing my premium subscription. What gives?,@779246 Hey there! That doesn't sound good. Could you DM us your account's username or email address? We'll take a look backstage /JO,premium_subscription
2246040,@SpotifyCares You just need to create a rap playlist that has songs with more than 30 different words. All of them are mainstream garbage and it's difficult to find new music in hip hop and rap that isn't some force fed brainless mainstream trash to be honest.,@654603 Thanks for sending over your feedback! We'll make sure the right folks hear your thoughts. Check this one out /J,feature_feedback
723060,@SpotifyCares all of a sudden it seems like my app isn’t “connecting” with Spotify. It doesn’t show on my lock screen and I can’t change anything with my headphones. It was working earlier & my phone is completely updated,"@293134 Hey Alex! Are you getting any specific error messages? What device, operating system, and Spotify version are you using? /KC",app_technical_issue
1021340,"@SpotifyCares It not letting me use my unlimited skips, download my music etc.",@361696 Got it. Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG,download_offline
1209991,@115888 @SpotifyCares I sure hope you guys update the UI for the notch on iPhone X..,@404037 Hey! Can you tell us more about what's happening? What iOS and Spotify versions are you on? /AY,feature_feedback
2030543,"@SpotifyCares When connecting to WiFi it says I’m offline and to try again. It’s fine on 3/4g however, I don’t want it to eat my data constantly",@489528 Do you notice the same thing happening to your other apps? Try restarting your device by holding Home + Lock for 10 seconds. Any better? /JT,app_technical_issue
145925,@115888 20 pesos load but still says insufficient balance 🤦🏻‍♂️,@313698 Hi there! Can you let us know your mobile carrier? We'll see what we can suggest /NY,billing_payment
573185,@SpotifyCares It won't even let me DOWNLOAD it now.,"@254710 Hmm. Just to check, are you not able to download the desktop app on your home computer at the moment? Also, is your work computer a desktop or laptop unit? /MT",app_technical_issue
104561,@139086 @115888 Does yours keep stopping in the middle of a song?,@139085 Hey there! Could you tell us the device/OS you're using? Keep us posted /DF,playback_issue
875196,WHat my @115888 looks like right now 😑. Luckily I can still control it from my phone.,@327791 Hey there! That's no fun. Can you try reinstalling the app using the steps here: Keep us posted /LM,app_technical_issue
1239122,"@SpotifyCares thanks, i connected through the form. seems like iTunes is the culprit, and I'm just getting lumped into their restrictions, not Spotify's",@372879 We hear you! Can you let us know the email address you used to contact Artist Services? We'll take a look backstage /KP,other_unclear
2065377,WHY WONT ANY OF MY FUCKING SONGS PLAY!!!!! I DO NOT PAY MONEY EVERY MONTH FOR NOTHING!!! @115888 @115888 @115888,"@610777 Hey, that's not cool! What device and Spotify version are you using? Also, are you getting any error messages? We'll help you out /BH",playback_issue
187527,@116130 Hiya! Is there any way of changing the date my money comes out of PayPal for my subscription?,@160015 Hey Micky! Can you fire over your account's email address or username via DM? We'll take a look backstage /AY,billing_payment
2245983,Is the #StrangerThings2 soundtrack up on @115888 yet? It gives me life!,@654594 Hi there! Is this what you're looking for: /XF,content_library
86419,@115888 how do I unsubscribe to an account I never subscribed to? I cannot find any where I have subscribed to you. You just billed me.,"@134873 Hey Kathleen! We're here to help. Can you DM us a screenshot of your bank statement showing the Spotify charges? For security, make sure you mask any sensitive info such as your full card number. We'll look into it /CP",billing_payment
1659930,@SpotifyCares if I cancel my premium account will I still have all of my playlists? Will renew in a month,"@506400 1: Hey! No worries, all of your music will be safe and sound. You won't lose your playlists even when your account is on the Free service.",premium_subscription
1874182,Hey @115888 @SpotifyCares what is this,@559512 Hi there! Can you let us know what exactly is happening? We'll see what we can suggest /NY,other_unclear
1514272,"@SpotifyCares Oh boy is it ever! The Windows 10 Mobile app is a #disasterpiece. I like #spotify, but not on #W10M. #toBeContinued",@471350 We're sorry to hear that. Can you send us a bit more info on what's happening? We'll see what we can do /AU,app_technical_issue
1872429,@115888 I have a problem with my account,@559129 Hey Lyndita! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,account_access
1862068,@SpotifyCares Thanks! They need to add Alexa and Google home too.,@556501 You're welcome! We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks /JX,feature_feedback
2629131,@SpotifyCares Alrighhhhhhthyyyg but i neeeded it yesterday,"@236715 We hear you loud and clear. Rest assured, your feedback will be passed on to the right folks /JI",feature_feedback
1869182,@115888 pushed out an update that has prevented songs from being played. Zero feedback from support. Fix it!,"@558305 1: Hey Doug, sorry to hear you're having issues. Can you tell us what's happening exactly? If you can also include the device/OS...",playback_issue
176525,@115888 make a better app. Won't even load the page so I can update payment method 👌 real quality app here crashing every time I try..,@157532 Hey Trenton! Does clearing your cache/cookies help? You might also want to try using an incognito window. Let us know how it goes /KL,billing_payment
1852015,@SpotifyCares Thanks @SpotifyCares! But this thread is about a different feature! I meant banner notifications on your desktop when a new song comes on,"@554291 2: You can get support from other users by having them vote for this idea. Don't worry, we'll be sure to pass your feedback about this /CH",feature_feedback
1145854,@115888 don't think this is Ghostface Killah lads .... jaysus,@389699 Thanks. We'll get this reported. Great detective work! /MT,content_library
2572185,@SpotifyCares but will you actually or are you just saying that to make me feel good,"@394388 We understand where you're coming from. Rest assured, your feedback has been noted, and we'll make sure it reaches them. Any questions, we're just a tweet away /JE",feature_feedback
2165613,"@SpotifyCares I've tried, it doesn't seem to work",@621547 Got it. Next best thing to try here is a reinstall. Just follow the steps at Let us know how it goes /TB,app_technical_issue
1021329,"@SpotifyCares hey, my artist name is currently ""Wy"" but I'd like it to change it to ""WY"". profile link: thank you!","@361694 Hey! This is something for our Artist Services team. Not to worry, you can contact them here: 🙂 /AU",other_unclear
2689675,@SpotifyCares I can’t open my app since most recent update (which was today). It keeps closing out. @115888,@630781 Hey there! That doesn't sound good. Can you let us know the device and operating system you're using? We'll see what we can suggest /PB,app_technical_issue
2198126,"@SpotifyCares @642963 I would also love to block artists, but in my case it’s Pearl Jam. I just really don’t like them!","@260226 Hey there! This isn't possible right now, but you can vote for the idea and help make it happen here: /GK",feature_feedback
1169155,"Diego from Mexico, get off my Spotify. I’m sending you a sign.","@395012 Hey! Can you DM us your Spotify account's username, or email? We'd love to try and help out 🙂 /M",account_access
767262,@SpotifyCares I'm fine thanks.,@303377 No worries! Let us know if you ever need us again. We'd be... /RS,other_unclear
2926297,@SpotifyCares Android version?,@809660 Hey! We'd like to share more info about your account in private. Can you send us your email address over DM instead? We'll be waiting /AN,other_unclear
2690055,@SpotifyCares hi please put black silk by @81040 back on spotify pls & thx,"@756275 Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /DJ",content_library
1935099,@SpotifyCares When are you guys going to bring spotify services to India !?,@575736 2: the world. Sign up here to be first to hear: 🙂 /CH,other_unclear
1759813,"@SpotifyCares nope, it only happens on my laptop. i have to force quit it a few times for it to work on my laptop. im on the latest os mac sierra.","@529679 We'll take note of that. Does logging out, restarting your MacBook, and logging back in help at all? /YM",app_technical_issue
2986557,I want to know how to use spotify with the premium feature. So how? Answer?please? @115888,@823499 Hey Mylene! You can find all the info you need about the Premium features at Hope this helps /NS,premium_subscription
887934,@115888 This photo you have up for an ad is repugnant. I will NEVER use your services as a result.,@436304 We didn't mean to cause any offense. We'll pass the feedback on to the right people /DF,feature_feedback
637699,Second this! Two adults and two kids here each with their own Echo. Setting those up so everyone can listen to @115888 is a nightmare and leaves you unable to use all Echo features. @AmazonHelp doesn't know a proper workaround as well. :-/,"@271206 Hey! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team. Give us a shout if you need anything else, we'll get back to you in a beat /ZO",feature_feedback
2809535,it looks like this when i try to sign up. i know i’ve already had a trial but would it still show me the advertisement if i wasn’t eligible for the deal??? help me pls @115888 @117168,@783547 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ,premium_subscription
558601,Please can you help @SpotifyCares my monthly subscription goes out on the 4th December if I sign up for a year at £99 today will I lose December's payment or should I wait until end December to get yearly offer?,@250519 Hey Paul! Can you DM us your account's username or email address? We'll see what we can suggest /TK,billing_payment
301921,@115888 lol what about military personnel ? We get this deal too ?,"@352634 Hi Jay! This deal is for students only at the moment, but we'll let the right team know it's something you'd like to see /YM",student_plan
906649,@117168 we should get notifications on our phone apps for new music from bands we follow. Idc about emails,"@251555 We appreciate your feedback, and we'll pass it along to the team. Thanks for sharing your thoughts /LO",feature_feedback
2086458,@SpotifyCares Lol Few months back you had told me that you will launching real soon?,"@169498 Apologies for the confusion, but we're afraid we can't give you a definite answer about this. Hopefully it'll happen soon /NQ",other_unclear
1134293,"@SpotifyCares actually, which link?","@153116 You can hit the link in our first response that says ""Send a private message"" to get the ball rolling. We'll be waiting for your DM /NY",other_unclear
1645293,"@SpotifyCares hello, I want to report broken so song. how to report it?",@251620 Thanks. We'll get this reported. Great detective work! /MG,content_library
172445,"@115888 please help. I constantly get ""Error 500"" while trying to verify my student premium account. (The problem is that I can't finish my purchase). Can I do something? Or not?","@156297 Hey Daphne! Don't worry, we're here to help. Can you try using an incognito window or a private browser? Let us know how it goes /AP",student_plan
884045,@SpotifyCares iPhone 7 Plus on iOS 11.0.3 and Spotify version 8.4.22.515.,@329935 Thanks for the info. Does logging out > restarting your iPhone > logging back in help at all? Keep us posted /MT,app_technical_issue
2795597,@SpotifyCares my spotify keeps cutying out(nothing to donwith signal or data) the app just shuts itself down...it has down it 5times in the last 2 days and i pay 10pound a month for it so its not free service that may expect that from :/,"@780109 Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /RB",app_technical_issue
1853284,"@SpotifyCares @37032 I’ve deleted it , I’ve turned off my phone and i log out and still doesn’t play my music","@554569 Hey, help's here! Are you getting an error message? If so, a screenshot would come in handy /RH",playback_issue
2910961,@SpotifyCares In the web player I’ve been getting a gateway 504 error message. When the page does load none of the music will play. I’m in chrome on Linux. On my iPhone none of the search function works I get a blank page for the results.,"@702507 Thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",app_technical_issue
1032408,@115888 why can we still not queue entire albums/playlists,@364271 This sounds like a great idea! Suggest it in our Community at and get support from other users /SU,feature_feedback
2225657,Ummmmm @118062 I can't find the new album anywhere. Not on @115888 or @115948 this is not okay,"@649714 Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: /DR",content_library
1772028,"@SpotifyCares If I need to start a groundswell to push the boulder up the mountain, let me know.",@532610 Sure thing! ✌️ /RH,other_unclear
1297568,@SpotifyCares uk! (england),@423225 Thanks! Is this what you're looking for: /GS,other_unclear
2067237,@SpotifyCares 😡,@611303 Hey Baris! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR,other_unclear
2292732,@115888 if you'd put trout mask replica by cpt beefheart in your library that'd be great,@665812 Hey Jake! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB,content_library
453442,"Hey, @115888, you mind telling me why I haven't been able to log in to my account and listen to my music for almost two weeks? I have NOT changed my password and I'm on automatic payment.",@222587 Hey Eric! That doesn't sound fun. Could you send us a DM with your account's username or email address? We'll take a look backstage /AG,account_access
1498694,Is scrobbling no longer working for @13281 when you play via your @115888 iPhone app?,@467970 Hey Samuel! It should still work. Can you follow the steps here: We'll be waiting for your update /LO,app_technical_issue
1934548,Hey @SpotifyCares I have a problem with my subscription can you help?,@575617 Hi Lauraline! Help's here. Can you DM us your account's email address and a bit more info about what's going on? /DD,premium_subscription
1698032,@SpotifyCares any plans to allow podcasts to be added to playlists? Needed for my mighty!,"@515024 Hey there! We don't have any info to share on this right now, but you can help make this happen by adding your support to the official idea here: /CH",feature_feedback
916068,"@SpotifyCares Spotify ver: 8.4.24.871, device: Oneplus 5, Op system: Oxygen 4.5.13",@337501 Thanks. Are you trying to play by tapping on a track? Can you let us know what happens when you tap the green Shuffle Play button? /MU,playback_issue
2190864,@115888 love me,@641323 Hey! Glad you liked what we whipped up for you. <3 /JP,other_unclear
1452522,@SpotifyCares Just responded,@457090 We've just replied to your DM. Let's continue chatting there! /JP,other_unclear
2176146,@SpotifyCares nevermind it fixed itself,"@237688 Alright. If the issue comes back, drop us a tweet. We'll be right here /XF",other_unclear
2608710,@SpotifyCares Thanks @SpotifyCares you're my only friend,@737890 You're welcome and thanks for the kind words! Have a nice day 🙂 /JS,other_unclear
1977643,@115888 how come Spotify isn’t available in the Middle East?,@585623 Hey Yasmine! We're launching regularly in countries around the world. Sign up here to be first to hear: /BM,other_unclear
576782,Who makes the @115888 play lists? Because so many of the playlists are so off... Like why are you making a playlist with the complete wrong genre songs in it. 0 representation of the titled playlist in the song choice.??? 🤔,"@255743 Hey there! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass your feedback on to the relevant folks /KM",feature_feedback
1512540,@115888 Hey why are there 150 steps to deactivate an account? Congrats - Now I’m not using your service AND I hate your company!,"@273339 Hey, sorry you feel that way. Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /NQ",feature_feedback
1112286,Hey @160408 how long does it take for an artist to get approved using your artist app?,@382504 Hey there! The verification process can take a few weeks to complete. Hope that helps /NQ,other_unclear
122818,@SpotifyCares unable to upgrade to premium,@143407 Hey! We've just sent a DM your way. Let's carry on chatting there /RA,premium_subscription
2251543,"@SpotifyCares hey, cant seem to update my payment via phone or website. im paying using my mobile carrier. thoughts?","@655912 Hi Ken, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT",billing_payment
1824339,@115888 so uh your app aint playing any music and im paying 10 a month for. quit lackin or im gonna go to apple or torrent,"@547640 Hey! Sorry you feel that way. Don't worry, we're here to help. Can you let us know what operating system & Spotify version you're using? /RK",playback_issue
2045938,"@117153 have been trying to upgrade for the past hour using pay pal, but still not upgrading!","@605062 Hi there! Can you DM us your account's email address or username, and a screenshot of what you're seeing? We'll take a look backstage /NQ",premium_subscription
2746299,@SpotifyCares Okay why though,"@769056 This is to ensure your Spotify app and devices are running in tip-top condition and any more than the limit might affect that. Not to worry, we'll make sure your feedback's passed on to the right team /MT",feature_feedback
665725,.@115888 would you please,"@278578 Hi there. We're sorry you feel that way. The rankings update automatically, and it should reflect the correct info soon /LM",other_unclear
2629123,"@SpotifyCares both my family members got kicked of my family plan.. yes, the address is the same and was verified. what gives?","@742525 Hi Kevin. Don't worry, help's here! Can you DM us the email addresses or usernames of you and your family members? We'll take a look under the hood /XF",family_plan
1964993,@SpotifyCares That was my trackkkkk 😩🙄,"@582510 We can see where you're coming from. Don't worry, we'll make it available to you again as soon as licensing allows /AY",content_library
1381269,@SpotifyCares lookin' for some #spotify / #infosec insight from y'all.,"@441499 1: Hi there! Thanks for the info. Yep, we can confirm that your profile will still appear on the Friend Feed even when you toggle...",other_unclear
1695032,@115888 why isnt there a sort by genre option in “My library”?,@514279 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,feature_feedback
2408808,Okay why does my music pause every time I get a notification @115888 @917 @123765 @115858 I need answers,"@692631 Hi there! Can you let us know the device, operating system, and Spotify version you're rocking? We'll see what we can suggest /JM",playback_issue
2284919,@SpotifyCares still the same ):,@663971 Got it. Could you send us a DM with your account's email address? We'll take a look backstage /QI,app_technical_issue
86389,".@SpotifyCares, we have a Shania problem! Her seminal album, Come on Over, only exists in its inferior, de-country-fied European version on @115888! I'm all for a good dance remix, but you have to have the original, North American, country-ass album!",@134861 Hey Shyama! Can you send us the Album Link? Just tap the three dots > Share > Copy Link. We'll check things out /NG,content_library
318315,"@SpotifyCares student deal ended 30 Sep+was chargd 9.99,signed up 4 SD again 2day+chargd 4.99,now says will b chargd 30 Oct=19.99 in 1 mnth?",@191951 Hey Rossana! We've just sent you a bit more info over DM. We'll carry on helping out there /BP,student_plan
1694992,"Still have 3 ideas @115888 1) Bring back the inbox 2) Give me a play history option w/ listening stats (most plays, etc.) 3) See 1 kthx",@514266 We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,feature_feedback
1834457,@spotifycares and yes I have actively been using the 'dont play any songs from this artist' option,"@284977 You've previously mentioned that you don't see the ❤️ or 🚫 on your Daily MIx. Just to check, have you been tapping on those icons? /MU",playback_issue
1346896,"@115888 It's fixed now, but I would still like a reply","@434094 2: Spotify version to make sure everything works smoothly. For anything else, just give us a shout /JE",app_technical_issue
742592,@SpotifyCares Only on High Sierra. I’m on version:,@297559 Thanks! Could you try restarting your device and see if that'll make a difference? Keep us in the loop /JM,app_technical_issue
1809390,@117153 i need to contact someone by phone to fix a billing issue,"@543579 Hey Tom! Currently, we don't offer phone support, but we're happy to help here. Can you DM us your account's email address and username? /SU",billing_payment
1828822,Does anyone know if there is a way to copy a playlist on @115888 so you can remember the songs if it disappears? @67027 @496607,"@548834 1: Hi there! Right now, it's currently not possible to save the playlist tracks in a file. We'd suggest heading to the app's Settings and...",content_library
67690,@SpotifyCares mine is still broken it’s like my account is deleted or something please help,@224963 We've just sent a DM your way. Let's continue chatting there /DB,account_access
61179,"Alright, @115888 time to add No Phun Intended, and Regional at Best to @130008 albums 👍🏼 alright, cool",@130007 Hey there! Could you let know what country your Spotify account is set to? We'll check it's availability /GU,content_library
416497,@115888 @SpotifyCares,@214355 Hey Miranda! Sorry to hear that. Can you let us know what Spotify version you're using? We'll check backstage /RK,app_technical_issue
787971,"@SpotifyCares How come whenever I get a notification, my music gets paused now? It didn't do this yesterday.",@166680 Hey Starfire! Does restarting your device and logging in/out help at all? Keep us posted /TF,playback_issue
2136485,@115888 What is going on with my account? It keeps getting hacked. #frustrated #spotify #equifaxbreachvol2,@628492 Hey there! We’re sorry to hear that. You can check out for what to do next. We hope this helps /MS,account_access
1533093,Hey @SpotifyCares @115888 why isn’t the Spotify-app already rescaled for the iPhone X? Such big company should have that done a week ago,@475498 Hey there! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /CG,feature_feedback
2337611,@SpotifyCares put Super slimy up please and thank you,@676310 Hi! We've just sent you a DM 🙂 /AR,content_library
837166,"@SpotifyCares It keeps telling me to turn on mobile data to download music, only fix i found online was re download the app ..","@319242 Just to be sure, can you DM us your username or email address so we can check your account? /JU",download_offline
427905,Idk why I cannot find embed code for @115888,@216761 Hey! We have more info about this here: Hope this helps /AY,feature_feedback
1830972,"@SpotifyCares I think twitter will be faster than e-mail, English support is just as fine. Thnx.",@549415 No worries! Can you let us know your devices' operating systems and their Spotify versions? We'll see what we can suggest /NS,other_unclear
1254537,@115888 please enable ability to connect multiple audio outputs. Love that feature in #itunes. #musicfan #feature,@362726 Hi Neeraj! You can help make it happen by showing your support to the official idea here: /MG,feature_feedback
696736,"@SpotifyCares I already did that, still not working :\",@286242 Fantastic news! Give us a shout if it starts misbehaving again; we're always here to help /KB,app_technical_issue
2456298,One of these days spotify will finally be optimized for iPhone X @SpotifyCares,@703623 Hey Dalton! We're currently working on it as we speak. Stay tuned 🎶 /FR,feature_feedback
273458,"So... @115888, why there's no Spanish version of @20742' Be With You and @31886's Gypsy in there?",@181318 Hey there! We'd love to have those on Spotify! Hopefully we will in the future. Check this out: /LO,content_library
131818,"@SpotifyCares I'll lose the downloaded data if I do that way :') I'll try it later, thanks! :)","@145723 Hmm. You shouldn't lose your offline music when you restart. Don't worry, you can get back to us anytime 🙂 /MU",download_offline
712159,@SpotifyCares No...You don't. You need to fix your app like you said you would six months ago idiots.,@290313 We understand the frustration. Rest assured that we'll do everything we can to get this sorted out /JU,app_technical_issue
2337606,@SpotifyCares never mind sorry,"@676308 Hey, that's OK! If you ever need us with anything else, know that we're always... 🙂 /AR",other_unclear
